source,source_key,entity_type,release_window,window_start,window_end,entity_id,num_docs,inferred_log_docs,log_doc_rate
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Wicket,5,4,0.800000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly,316,100,0.316456
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly Arquillian,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly Client Configuration,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly Core,65,32,0.492308
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly EJB HTTP Client,6,5,0.833333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly Elytron,19,10,0.526316
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly Naming Client,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly OpenSSL,4,3,0.750000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly OpenSSL Natives,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly Transaction Client,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WildFly WIP,7,7,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,WiredTiger,358,154,0.430168
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,XBean,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,XML Commons,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,XMLBeans,7,6,0.857143
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,XNIO,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Xerces,2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Xerces2,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Yetus,4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Zeppelin,47,37,0.787234
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,ZooKeeper,58,36,0.620690
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,aardvark,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,cTAKES,4,3,0.750000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,jBPM,61,32,0.524590
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,jboss.org,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,jclouds,5,5,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,mod_cluster,3,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,repository.jboss.org/nexus,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,serf,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,www.apache.org website,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,A,8,1,0.125000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,AMQ Broker,156,42,0.269231
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,AMQ Clients,17,4,0.235294
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,AMQ Documentation,16,1,0.062500
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,AMQ Interconnect,74,1,0.013514
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,AMQ Streams,76,10,0.131579
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Aapche Age 2,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ActiveMQ,9,9,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ActiveMQ (Read,24,3,0.125000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ActiveMQ .Net,4,1,0.250000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ActiveMQ Artemis,22,22,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ActiveMQ OpenWire,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ActiveObjects,5,1,0.200000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Admin Experience,56,5,0.089286
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Advanced Roadmaps,6,6,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Agroal,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Airavata,7,3,0.428571
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Ambari,5,3,0.600000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache AGE,4,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache AGE (old),1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache AWF (Retired),35,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Any23 (Retired),1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Arrow,1186,226,0.190556
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache AsterixDB,16,7,0.437500
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Avro,30,15,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Cassandra,194,56,0.288660
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Commons All,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Curator,17,4,0.235294
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache DataLab (Retired),10,4,0.400000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Drill,32,22,0.687500
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Fineract,24,4,0.166667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Freemarker,4,4,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Gobblin,16,2,0.125000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Gora,6,6,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache HAWQ,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Hop,29,29,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Hop (Retired),102,6,0.058824
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Horn (Retired),21,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Hudi,241,93,0.385892
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache InLong,102,5,0.049020
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache IoTDB,59,32,0.542373
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Jena,11,8,0.727273
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Knox,15,11,0.733333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Liminal (Retired),2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache MADlib,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache MXNet (Retired),1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Maven Resource Bundles (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Nemo (Retired),3,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache NetBeans Infra,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache NiFi,226,71,0.314159
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache NiFi MiNiFi C++,20,9,0.450000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Ozone,252,95,0.376984
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache PLC4X,7,4,0.571429
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache RAT,5,2,0.400000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Roller,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache S4 (Retired),2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache SCIMple,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Science Data Analytics Platform,14,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Sedona,11,3,0.272727
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache ServiceComb,14,2,0.142857
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Storm,23,5,0.217391
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Submarine,23,1,0.043478
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Tez,16,12,0.750000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Unomi,17,5,0.294118
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache Whisker,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Apache YuniKorn,158,10,0.063291
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,AppFormer,15,14,0.933333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Aries,8,2,0.250000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Artemis,67,12,0.179104
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Artifactory Binary Repository,99,99,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlas,27,21,0.777778
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Access,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Browser DevTools,16,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Browsers,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Cloud,40,5,0.125000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Connect JavaScript API,3,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Connect Spring Boot,11,5,0.454545
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Connect in Jira Cloud,26,4,0.153846
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Guard,40,3,0.075000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Intelligence,24,2,0.083333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Internationalization,30,1,0.033333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Marketplace,10,1,0.100000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Maven Plugin Suite,6,1,0.166667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Plugins,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Plugins Webresources,55,4,0.072727
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Product Integrations,20,2,0.100000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian Troubleshooting & Support Tools Plugin,7,1,0.142857
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian User Interface,12,1,0.083333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Atlassian WebHooks Plugin,3,1,0.333333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Automation Analytics,4,4,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Automation Hub,10,10,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Automation for Cloud,42,2,0.047619
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Automation for Jira Server,65,3,0.046154
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Axiom,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Axis2,7,7,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bahir,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bahir (Retired),4,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bamboo,11,11,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bamboo Artifactory Plug,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bamboo Data Center,59,9,0.152542
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Batik,3,2,0.666667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Beam,445,150,0.337079
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bedrock Dedicated Server,14,14,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bigtop,37,35,0.945946
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bitbucket Cloud,253,18,0.071146
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bitbucket Data Center,87,10,0.114943
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Bitbucket Server,5,5,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Blockchain Explorer,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,BxMS Documentation,32,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Byteman,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,C Driver,144,18,0.125000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,C# Driver,147,28,0.190476
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,C++ Driver,104,19,0.182692
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,CXF,26,20,0.769231
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,CaRT,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Calcite,78,48,0.615385
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Camel,109,63,0.577982
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,CarbonData,25,22,0.880000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cassandra,17,17,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Causeway,60,3,0.050000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cayenne,3,2,0.666667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,CentOS Stream Pipeline,521,55,0.105566
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cert Manager support for Red Hat OpenShift,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Chemistry,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Clair,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Clerezza,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Clerezza (Retired),1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Client,15,3,0.200000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cloud Enablement,12,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cloud Infrastructure Security & Compliance,137,3,0.021898
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cloud Native Runtimes (CNR) Documentation,5,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cluster Integration and Delivery,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cockpit,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Coin,28,9,0.321429
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons BCEL,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons BeanUtils,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons CLI,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons CSV,3,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Collections,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Compress,7,3,0.428571
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Configuration,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Crypto,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons DBCP,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Email,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons FileUpload,5,3,0.600000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons IO,5,1,0.200000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Imaging,12,2,0.166667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons JCS,5,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons JEXL,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Lang,7,1,0.142857
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Math,19,6,0.315789
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Net,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Numbers,4,1,0.250000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Pool,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons RNG,5,1,0.200000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Statistics,3,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Text,4,1,0.250000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons VFS,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Commons Validator,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Community Development,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Community Support ,144,144,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Compass,160,12,0.075000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Confluence Cloud,426,49,0.115023
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Confluence Copy Space Plugin,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Confluence Data Center,293,39,0.133106
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Confluence Server and Data Center,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Container Tools,68,3,0.044118
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Content Gateway,8,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Continuous Productization DevOps,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Contrib: Big Blue Button,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Contrib: Certification,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Contrib: Evaluation System,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Contrib: SCORM Player,6,5,0.833333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Core Server,2830,427,0.150883
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,CoreOS OCP,3,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Cost Management,46,24,0.521739
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Crowd,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Crowd Data Center,20,5,0.250000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Crucible,2,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,DAOS,339,339,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Daffodil,18,9,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Data Foundation Bugs,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,DataFu,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Database as a Service,10,1,0.100000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Debezium,387,140,0.361757
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Derby,6,6,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Derby (Retired),1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Dev ,62,62,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Directory ApacheDS,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Directory Studio,6,5,0.833333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Distributed Tracing,141,2,0.014184
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Docs for Red Hat Developers,225,17,0.075556
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Documentation,7,7,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Drivers,26,1,0.038462
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Drools,159,58,0.364780
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,EJB Client Library (AS7+),2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,ENTSBT,4,4,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Empire,9,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Evergreen,57,57,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,FOP,8,4,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,FORTRESS,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fabric,20,20,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fabric CA,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fabric Gateway Java,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fabric SDK Go,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fabric SDK Node,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fast Datapath Product,5,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fedora,23,9,0.391304
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Felix,17,13,0.764706
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fidelis AI,30,4,0.133333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fineract Cloud Native,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,FishEye,5,2,0.400000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Flagon,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Flink,616,406,0.659091
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Flume,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Forge,95,11,0.115789
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,FtpServer,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fuse Tooling,16,8,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Fuse/AMQ Documentation,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Geode,265,99,0.373585
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Go Driver,112,14,0.125000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Griffin,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Griffin (Retired),1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Groovy,123,71,0.577236
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Guacamole,29,15,0.517241
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,HAL,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,HBase,162,91,0.561728
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hadoop Common,126,48,0.380952
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hadoop HDFS,135,72,0.533333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hadoop Map/Reduce,18,12,0.666667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hadoop YARN,119,68,0.571429
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Helm,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hive,258,90,0.348837
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hivemall,5,5,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,HttpComponents HttpClient,9,6,0.666667
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,HttpComponents HttpCore,2,2,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hybrid Cloud Console,99,3,0.030303
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Hybrid Cloud Infrastructure Documentation,1,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,IMPALA,120,61,0.508333
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Identity,27,7,0.259259
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Ignite,328,136,0.414634
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Incubator,4,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Infinispan,49,49,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Infinispan ProtoStream,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Infrastructure,40,40,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Insights Rule Analysis Tool,7,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Iroha,1,1,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,IronJacamar,4,0,0.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,Isis,11,11,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,JBeret,3,3,1.000000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,JBoss A,2,1,0.500000
JIRA,jira,project,2021-05_to_2021-08,2021-05,2021-08,JBoss Core Services,23,6,0.260870
